#SOCIAL
OthersFound $n chuckles at $N's joke.~
VictFound   $n chuckles at your joke.~
CharAuto    You chuckle at your own joke, since no one else would.~
OthersAuto  $n chuckles at $s own joke, since none of you would.~
End

#SOCIAL
Name        comfort~
CharNoArg   Do you feel uncomfortable?~
OthersNoArg $n tries to comfort $mself, $e looks uncomfortable.~
CharFound   You comfort $M.~
OthersFound $n comforts $N.~
VictFound   $n comforts you.~
CharAuto    You make a vain attempt to comfort yourself.~
OthersAuto  $n has no one to comfort $m but $mself.~
End

#SOCIAL
Name        cookie~
CharNoArg   You munch thoughtfully on a chocolate-chip cookie.~
OthersNoArg $n munches thoughtfully on a chocolate-chip cookie.~
CharFound   You give a delectable chocolate-chip cookie to $N.~
OthersFound $n gives a delectable chocolate-chip cookie to $N.~
VictFound   $n gives a delectable chocolate-chip cookie to you.~
CharAuto    You want to give a cookie to yourself? ~
OthersAuto  $n tries to give a cookie to $mself. How selfish!~
End

#SOCIAL
Name        cough~
CharNoArg   You cough to clear your throat and eyes and nose and....~
OthersNoArg $n coughs loudly.~
CharFound   You cough loudly.  It must be $S fault, $E gave you this cold.~
OthersFound $n coughs loudly, and glares at $N, like it is $S fault.~
VictFound   $n coughs loudly, and glares at you.  Did you give $m that cold?~
CharAuto    You cough loudly.  Why don't you take better care of yourself?~
OthersAuto  $n coughs loudly.  $n should take better care of $mself.~
End

#SOCIAL
Name        crush~
CharNoArg   You squint and hold two fingers up, saying 'I'm crushing your heads!'~
OthersNoArg $n squints and holds two fingers up, saying 'I'm crushing your heads!'~
CharFound   You hold two fingers up at $M and say, 'I'm crushing your head!'~
OthersFound $n holds two fingers up at $N and says, 'I'm crushing your head!'~
VictFound   $n holds two fingers up at you and says, 'I'm crushing your head!'~
CharAuto    You crush yourself.  YEEEEOOOUUUUCH!~
OthersAuto  $n crushes $mself into the ground.  OUCH!~
End

#SOCIAL
Name        cry~
CharNoArg   Waaaaah ...~
OthersNoArg $n bursts into tears.~
CharFound   You cry on $S shoulder.~
OthersFound $n cries on $N's shoulder.~
VictFound   $n cries on your shoulder.~
CharAuto    You cry to yourself.~
OthersAuto  $n sobs quietly to $mself.~
End

#SOCIAL
Name        cuddle~
CharNoArg   Whom do you feel like cuddling today?~
OthersNoArg $n looks like $e needs someone to cuddle.~
CharFound   You cuddle $M.~
OthersFound $n cuddles $N.~
VictFound   $n cuddles you.~
CharAuto    You must feel very cuddly indeed ... :)~
OthersAuto  $n cuddles up to $s shadow.  What a sorry sight.~
End

#SOCIAL
Name        cute~
CharNoArg   You flash your dimples thinking you are as cute as Marian.~
OthersNoArg $n flashes $s dimples. $n thinks $e is as cute as Marian.~
CharFound   You look at $N and wish $E was as cute as Marian.~
OthersFound $n looks at $N and wishes $E was as cute as Marian.~
VictFound   $n looks at you and wishes you were as cute as Marian.~
End

#SOCIAL
Name        dance~
CharNoArg   Feels silly, doesn't it?~
OthersNoArg $n tries to break dance, but nearly breaks $s neck!~
CharFound   You sweep $M into a romantic waltz.~
OthersFound $n sweeps $N into a romantic waltz.~
VictFound   $n sweeps you into a romantic waltz.~
CharAuto    You skip and dance around by yourself.~
OthersAuto  $n dances a pas-de-une.~
End

#SOCIAL
Name        dazzle~
CharNoArg   You dazzling flirt you. No one can resist this smile.~
OthersNoArg Dazzling is the only word to describe $n's smile.~
CharFound   You attempt to dazzle $N as you flash $M a huge smile and stand straight.~
OthersFound A flash of white nearly blinds you as $n smiles . ~
VictFound   $n has the most amazing teeth , you think as $e flashes you an incredible smile.~
CharAuto    If you can't kill them, perhaps this dazzling smile will work?~
OthersAuto  $n dazzles everyone with $s smile.~
End

#SOCIAL
Name        doh~
CharNoArg   You slap your forehead and say '"DOH!"~
OthersNoArg $n slaps $mself on the head and yells, "DOH!"~
CharFound   You backhand $N's forehead and say, "DOH!."~
OthersFound $n slaps $N on the head and says, "DOH!".~
VictFound   $n looks at you with disdain before slapping your forehead and saying, "DOH!"~
CharAuto    Slapping your forehead, you yell "DOH!" at yourself.~
OthersAuto  $n keeps hitting $mself in the head and uttering, "Doh!"~
End

#SOCIAL
Name        eek~
CharNoArg   Visions of rabid rodents invade your thoughts and cause you to Eeeeeeeek loudly!~
OthersNoArg $n screams, "EEeeeeeek Rabid Rodent, Rabid Rodent!", and runs past you in fear.~
CharFound   Oh no! $N the rabid rodent! Run!!!~
OthersFound $n looks at $N and screams, "Eeeek Rapid Rodent, Rabid Rodent!"~
VictFound   $n grabs $s mousetrap, wishing only despair on your foul, rodent soul.~
CharAuto    Oh no! $n the rabid rodent! Run!!!~
OthersAuto  $n begins to nibble on $s mousetrap. Stranger things...~
End

#SOCIAL
Name        eep~
CharNoArg   You eep!~
OthersNoArg $n eeps!~
CharFound   You look at $N and say 'Eep!'~
OthersFound $n looks at $N and says 'Eep'!~
VictFound   $n looks at you and says 'Eep'!~
CharAuto    You want to eep yourself? No way!~
End

#SOCIAL
Name        eh~
CharNoArg   You look around and exclaim, "How's it going, eh?"~
OthersNoArg $n looks around and exclaims, "How's it going, eh?"~
CharFound   You look at $N and exclaim, "How's it going $N, eh?"~
OthersFound $n looks at $N and exclaims, "How's it going $N, eh?" What a hoser!~
VictFound   $n looks at you and exclaims, "How's it going, eh?" What a hoser!~
End

#SOCIAL
Name        embrace~
CharNoArg   Who do you want to hold?~
OthersNoArg $n looks around for someone to hold close to $m.~
CharFound   You hold $M in a warm and loving embrace.~
OthersFound $n holds $N in a warm and loving embrace.~
VictFound   $n holds you in a warm and loving embrace.~
CharAuto    You hold yourself in a warm and loving embrace.  Feels silly doesn't it?~
OthersAuto  $n holds $mself in a warm and loving embrace.  $e looks pretty silly.~
End

#SOCIAL
Name        evilgrin~
CharNoArg   You grin so evilly that everyone's alignment drops to -1000.~
OthersNoArg $n grins so evilly that everyone's alignment drops to -1000.~
CharFound   You grin so evilly at $M that $S alignment drops to -1000.~
OthersFound $n grins so evilly at $N that $S alignment drops to -1000.~
VictFound   $n grins so evilly at you that your alignment drops to -1000.~
CharAuto    You grin so evilly at yourself that your alignment drops to -1000.~
OthersAuto  $n grins so evilly that $s alignment drops to -1000.~
End

#SOCIAL
Name        eyebrow~
CharNoArg   You raise an eyebrow.~
OthersNoArg $n raises an eyebrow.~
CharFound   You raise an eyebrow at $M.~
OthersFound $n raises an eyebrow at $N.~
VictFound   $n raises an eyebrow at you.~
CharAuto    You raise an eyebrow at yourself.  That hurt!~
OthersAuto  $n raises an eyebrow at $mself.  That must have hurt!~
End

#SOCIAL
Name        faint~
CharNoArg   You feel dizzy and hit the ground like a board.~
OthersNoArg $n's eyes roll back in $s head and $e crumples to the ground.~
CharFound   You faint into $S arms.~
OthersFound $n faints into $N's arms.~
VictFound   $n faints into your arms.  How romantic.~
CharAuto    You look down at your condition and faint.~
OthersAuto  $n looks down at $s condition and faints dead away.~
End

#SOCIAL
Name        fear~
CharNoArg   You are overcome by fear and begin shaking uncontrollably.~
OthersNoArg $n is overcome by fear and begins shaking uncontrollably.~
CharFound   You look at $N and are overcome by fear.~
OthersFound $n looks at $N and is overcome by fear. $n's knees start knocking.~
VictFound   $n takes one look at you and is overcome by fear. $n's knees begin to knock and $s legs buckle.~
End

#SOCIAL
Name        flex~
CharNoArg   You flex.~
OthersNoArg $n flexes. Must think $e's buff.~
CharFound   You flex for $M. Impressive!~
OthersFound $n flexes in a vain attempt at impressing $N.~
VictFound   You watch $n flex. Are you impressed, or what?~
CharAuto    You flex, just to make sure you still got it.~
OthersAuto  $n flexes $s muscles.~
End

#SOCIAL
Name        flirt~
CharNoArg   Wink wink!~
OthersNoArg $n flirts -- probably needs a date, huh?~
CharFound   You flirt with $M.~
OthersFound $n flirts with $N.~
VictFound   $n wants you to show some interest and is flirting with you.~
CharAuto    You flirt with yourself.~
OthersAuto  $n flirts with $mself.  Hoo boy.~
End

#SOCIAL
Name        fondle~
CharNoArg   You suddenly have the urge to fondle someone~
OthersNoArg $n is looking for someone to fondle, get out while you can!~
CharFound   You fondly fondle $N.~
OthersFound $n starts fondling $N, maybe they should get a room~
VictFound   $n fondly fondles you.~
CharAuto    You start fondling yourself, lonely eh?~
OthersAuto  $n starts fondling $mself. Hey it's the 90's, it's allowed~
End

#SOCIAL
Name        french~
CharNoArg   Kiss whom?~
OthersNoArg $n is looking for someone to kiss.~
CharFound   You give $N a long and passionate kiss.~
OthersFound $n kisses $N passionately.~
VictFound   $n gives you a long and passionate kiss.~
CharAuto    You gather yourself in your arms and try to kiss yourself.~
OthersAuto  $n makes an attempt at kissing $mself.~
End

#SOCIAL
Name        frown~
CharNoArg   What's bothering you ?~
OthersNoArg $n frowns.~
CharFound   You frown at what $N did.~
OthersFound $n frowns at what $N did.~
VictFound   $n frowns at what you did.~
CharAuto    You frown at yourself.  Poor baby.~
OthersAuto  $n frowns at $mself.  Poor baby.~
End

#SOCIAL
Name        gasp~
CharNoArg   You gasp in astonishment.~
OthersNoArg $n gasps in astonishment.~
CharFound   You gasp as you realize what $E did.~
OthersFound $n gasps as $e realizes what $N did.~
VictFound   $n gasps as $e realizes what you did.~
CharAuto    You look at yourself and gasp!~
OthersAuto  $n takes one look at $mself and gasps in astonishment!~
End

#SOCIAL
Name        gbhug~
CharNoArg   You hug a great big grizzly bear.~
OthersNoArg $n hugs a great big grizzly bear.~
CharFound   You give $N a great big bearhug. Ooooof!~
OthersFound $n gives a great big bearhug to $N. Oooof!~
VictFound   $n gives you a great big bearhug. Ooooof!~
End

#SOCIAL
Name        ghug~
CharNoArg   GROUP HUG!  GROUP HUG!~
OthersNoArg $n hugs you all in a big group hug.  How sweet!~
CharFound   GROUP HUG!  GROUP HUG!~
OthersFound $n hugs you all in a big group hug.  How sweet!~
VictFound   $n hugs you all in a big group hug.  How sweet!~
CharAuto    GROUP HUG!  GROUP HUG!~
OthersAuto  $n hugs you all in a big group hug.  How sweet!~
End

#SOCIAL
Name        giggle~
CharNoArg   You giggle.~
OthersNoArg $n giggles.~
CharFound   You giggle at $M.~
OthersFound $n giggles at $N's actions.~
VictFound   $n giggles at you.  Hope it's not contagious!~
CharAuto    You giggle at yourself.  You must be nervous or something.~
OthersAuto  $n giggles at $mself.  $e must be nervous or something.~
End

#SOCIAL
Name        gjob~
CharNoArg   You leap in the air and yell "Good Job!"~
OthersNoArg $n pats $mself on the back and smiles.~
CharFound   You plant a great big gold star on $N.~
OthersFound $n congratulates $N for a job well done.~
VictFound   $n sticks a gold star on your forehead and says "Good Job!"~
CharAuto    You try and stick a gold star on your forehead in order to get attention for your good work.~
OthersAuto  $n tries to praise $mself for a job well done.~
End

#SOCIAL
Name        glare~
CharNoArg   You glare at nothing in particular.~
OthersNoArg $n glares around $m.~
CharFound   You glare icily at $M.~
OthersFound $n glares at $N.~
VictFound   $n glares icily at you, you feel cold to your bones.~
CharAuto    You glare icily at your feet, they are suddenly very cold.~
OthersAuto  $n glares at $s feet, what is bothering $m?~
End

#SOCIAL
Name        gnight~
CharNoArg   You tell everyone goodnight.~
OthersNoArg $n tells everyone goodnight.~
CharFound   You give $N a soft goodnight kiss and wave to $M.~
OthersFound $n gives $N a soft goodnight kiss then waves to $M.~
VictFound   $n gives you a soft goodnight kiss and then waves to you.~
CharAuto    You say goodnight to yourself.~
OthersAuto  $n says goodnight to $mself, $e must really be tired.~
End

#SOCIAL
Name        grin~
CharNoArg   You grin evilly.~
OthersNoArg $n grins evilly.~
CharFound   You grin evilly at $M.~
OthersFound $n grins evilly at $N.~
VictFound   $n grins evilly at you.  Hmmm.  Better keep your distance.~
CharAuto    You grin at yourself.  You must be getting very bad thoughts.~
OthersAuto  $n grins at $mself.  You must wonder what's in $s mind.~
End

#SOCIAL
Name        grip~
CharNoArg   You tighten your grip on your weapon, preparing for battle.~
OthersNoArg $n tightens $s grip on $s weapon, preparing for battle.~
CharFound   You grip your weapon, preparing for battle with $N!~
OthersFound $n tightens $s grip on $s weapon, preparing for battle with $N!~
VictFound   $n tightens $s grip on $s weapon, preparing for battle with you!~
CharAuto    You attempt to get a grip on yourself.~
OthersAuto  $n attempts to get a grip on $mself.~
End

#SOCIAL
Name        groan~
CharNoArg   You groan loudly.~
OthersNoArg $n groans loudly.~
CharFound   You groan at the sight of $M.~
OthersFound $n groans at the sight of $N.~
VictFound   $n groans at the sight of you.~
CharAuto    You groan as you realize what you have done.~
OthersAuto  $n groans as $e realizes what $e has done.~
End

#SOCIAL
Name        grope~
CharNoArg   You madly look around for someone to grope.~
OthersNoArg $n is looking for someone to grope, RUN AWAY!~
CharFound   You grope $N!~
OthersFound $n gropes $N, maybe you should leave them alone.~
VictFound   $n gropes you!~
CharAuto    You start groping yourself. Looking for love in all the wrong places, maybe?~
OthersAuto  $n starts groping $mself, maybe you should leave $m alone.~
End

#SOCIAL
Name        growl~
CharNoArg   Grrrrrrrrrr ...~
OthersNoArg $n growls.~
CharFound   Grrrrrrrrrr ... take that, $N!~
OthersFound $n growls at $N.  Better leave the room before the fighting starts.~
VictFound   $n growls at you.  Hey, two can play it that way!~
CharAuto    You growl at yourself.  Boy, do you feel bitter!~
OthersAuto  $n growls at $mself.  This could get interesting...~
End

#SOCIAL
Name        grumble~
CharNoArg   You grumble.~
OthersNoArg $n grumbles.~
CharFound   You grumble to $M.~
OthersFound $n grumbles to $N.~
VictFound   $n grumbles to you.~
CharAuto    You grumble under your breath.~
OthersAuto  $n grumbles under $s breath.~
End

#SOCIAL
Name        hand~
CharNoArg   Kiss whose hand?~
CharFound   You kiss $S hand.~
OthersFound $n kisses $N's hand.  How continental!~
VictFound   $n kisses your hand.  How continental!~
CharAuto    You kiss your own hand.~
OthersAuto  $n kisses $s own hand.~
End

#SOCIAL
Name        heal~
CharNoArg   You start yelling for a heal!~
OthersNoArg $n yells 'Hey, how about a heal? I'm DYING here!'~
CharFound   You start yelling at $N for a heal!~
OthersFound $n yells 'Hey $N, how about a heal? I'm DYING here!'~
VictFound   $n yells 'Hey $N, how about a heal? I'm DYING here!'~
CharAuto    You start yelling for a heal!~
OthersAuto  $n yells 'Hey, how about a heal? I'm DYING here!'~
End

#SOCIAL
Name        heh~
CharNoArg   You seem to get a laugh from something saying, "heh heh heh".~
OthersNoArg $n seems to get a laugh from something saying, "heh heh heh".~
CharFound   You seem to get a laugh from $N and say, "heh heh heh".~
OthersFound $n seems to get a laugh from $N and says, "heh heh heh".~
VictFound   $n seems to get a laugh from you and says, "heh heh heh".~
End

#SOCIAL
Name        hfive~
CharNoArg   You jump into the air and attempt to give no one a high five, and land flat on your face! Ouch!~
OthersNoArg $n jumps in the air attempting to give an invisible person a high five! Whatta fool!~
CharFound   You jump into the air and give $N a MEGA high five! Woo hoo!~
OthersFound $n jumps into the air and gives $N a MEGA high five!~
VictFound   $n jumps into the air and gives you a MEGA high five! Woo hoo!~
CharAuto    You jump into the air, and perform the ever exciting triple flip, half twist, piked, high five with yourself!~
OthersAuto  $n jumps into the air, and for the lack of anything else to do, high fives itself!~
End

#SOCIAL
Name        hmm~
CharNoArg   You Hmmmm out loud.~
OthersNoArg $n thinks, 'Hmmmm.'~
CharFound   You gaze thoughtfully at $M and say 'Hmmm.'~
OthersFound $n gazes thoughtfully at $N and says 'Hmmm.'~
VictFound   $n gazes thoughtfully at you and says 'Hmmm.'~
CharAuto    You Hmmmm out loud.~
OthersAuto  $n thinks, 'Hmmmm.'~
End

#SOCIAL
Name        hrm~
CharNoArg   You hrm. Hrm.~
OthersNoArg You hear $n hrm.~
CharFound   You hrm in the direction of $N. Hrm!~
OthersFound $n hrms at $N. $e isn't too normal.~
VictFound   $n hrms in your general direction. Is that normal?~
CharAuto    You hrm yourself into submission.~
OthersAuto  $n hrms quietly. $e must be in deep thought.~
End

#SOCIAL
Name        hshake~
CharNoArg   You look for someone to shake hands with.~
OthersNoArg $n looks in vain for someone to shake hands with.~
CharFound   You shake $N's hand.~
OthersFound $n shakes $N's hand.~
VictFound   $n shakes your hand.~
CharAuto    You shake hands with yourself.~
OthersAuto  $n shakes hands with $mself.~
End

#SOCIAL
Name        hug~
CharNoArg   Hug whom?~
OthersNoArg $n is looking for someone to hug, $e must be lonesome.~
CharFound   You hug $M.~
OthersFound $n hugs $N.~
VictFound   $n hugs you.~
CharAuto    You hug yourself.~
OthersAuto  $n hugs $mself in a vain attempt to get friendship.~
End

#SOCIAL
Name        hum~
CharNoArg   Hmm Hmm Hmm Hmmmmmmm.~
OthersNoArg $n hums like a bee with a chest cold.~
CharFound   You hum a little ditty for $M.  Hmm Hmm Hmm Hmmmmmm.~
OthersFound $n hums a little ditty for $N.  Hmm Hmm Hmm Hmmmmmm.~
VictFound   $n hums a little ditty for you.  Hmm Hmm Hmm Hmmmmmm.~
CharAuto    Hmm Hmm Hmmmmmmm.~
OthersAuto  $n hums like a bee with a chest cold.~
End

#SOCIAL
Name        ick~
CharNoArg   You ick.~
OthersNoArg $n icks!~
CharFound   You look at $N and go 'ick'!~
OthersFound $n looks at $N and goes 'ick'!~
VictFound   $n looks at you and goes 'ick'!~
End

#SOCIAL
Name        innocent~
CharNoArg   You do your best to look utterly innocent.~
OthersNoArg $n looks innocently about $mself.~
CharFound   You do your best to convince $N of your innocence.~
OthersFound $n does $s best to convince $N of $s innocence.~
VictFound   $n gives you the most innocent look you have ever seen.~
CharAuto    You try to convince yourself of your innocence.~
OthersAuto  $n does $s best to prove $s innocence to all, especially $mself.~
End

#SOCIAL
Name        kiss~
CharNoArg   Isn't there someone you want to kiss?~
OthersNoArg $n looks for someone to kiss.~
CharFound   You kiss $M.~
OthersFound $n kisses $N.~
VictFound   $n kisses you.~
CharAuto    All the lonely people :(~
OthersAuto  $n tries to kiss $mself.  $e's lonely!~
End

#SOCIAL
Name        lap~
CharNoArg   You look around for a cuddly lap to climb into.~
OthersNoArg $n is looking around for a cuddly lap to climb into.~
CharFound   You climb into $N's lap and cuddle up with $M.~
OthersFound $n climbs into $N's lap and cuddles up with $M.~
VictFound   $n climbs into your lap and cuddles up with you.~
CharAuto    You try to climb into your own lap and cuddle with yourself.  Are you lonely?~
OthersAuto  $n looks awful funny trying to crawl up into $s own lap and cuddle.~
End

#SOCIAL
Name        laugh~
CharNoArg   You laugh.~
OthersNoArg $n laughs.~
CharFound   You laugh at $N mercilessly.~
OthersFound $n laughs at $N mercilessly.~
VictFound   $n laughs at you mercilessly.  Hmmmmph.~
CharAuto    You laugh at yourself.  I would, too.~
OthersAuto  $n laughs at $mself.  Let's all join in!!!~
End

#SOCIAL
Name        leer~
CharNoArg   You begin to leer at nothing in particular.~
OthersNoArg $n leers around $m. ~
CharFound   You leer at $N with pure contempt.~
OthersFound $n leers at $N unabashedly.~
VictFound   $n makes $N feel vulnerable with $s unabashed leer.~
CharAuto    You leer at yourself and think "mmmmmmm, I look good!"~
OthersAuto  $n leers at $mself and smiles.~
End

#SOCIAL
Name        lick~
CharNoArg   You lick your lips and smile.~
OthersNoArg $n licks $s lips and smiles.~
CharFound   You lick $M.~
OthersFound $n licks $N.~
VictFound   $n licks you.~
CharAuto    You lick yourself.~
OthersAuto  $n licks $mself - YUCK.~
End

#SOCIAL
Name        lol~
CharNoArg   You laugh out loud.~
OthersNoArg $n laughs out loud.~
CharFound   You laugh out loud at $N.~
OthersFound $n laughs out loud at $N.~
VictFound   $n laughs out loud at you.~
CharAuto    You laugh out loud at yourself.~
OthersAuto  $n laughs out loud at $mself.~
End

#SOCIAL
Name        love~
CharNoArg   You love the whole world.~
OthersNoArg $n loves everybody in the world.~
CharFound   You tell your true feelings to $N.~
OthersFound $n whispers softly to $N.~
VictFound   $n whispers to you sweet words of love.~
CharAuto    Well, we already know you love yourself (lucky someone does!)~
OthersAuto  $n loves $mself, can you believe it?~
End

#SOCIAL
Name        lust~
CharNoArg   You are getting lusty feelings!~
OthersNoArg $n looks around lustily.~
CharFound   You stare lustily at $N.~
OthersFound $n stares lustily at $N.~
VictFound   $n stares lustily at you.~
CharAuto    You stare lustily at...yourself?~
OthersAuto  $n looks $mself up and down lustily.~
End

#SOCIAL
Name        massage~
CharNoArg   Massage what?  Thin air?~
CharFound   You gently massage $N's shoulders.~
OthersFound $n massages $N's shoulders.~
VictFound   $n gently massages your shoulders.  Ahhhhhhhhhh ...~
CharAuto    You practice yoga as you try to massage yourself.~
OthersAuto  $n gives a show on yoga positions, trying to massage $mself.~
End

#SOCIAL
Name        melt~
CharNoArg   Your heart begins to melt as you think of someone special.~
OthersNoArg $n begins to melt before your very eyes.~
CharFound   You have melted into $S arms!~
OthersFound $n appears to melt into $N's arms! Must be love ...~
VictFound   $n melts at the thought of you!~
CharAuto    You begin to melt.~
OthersAuto  $n is ranting like a lunatic.~
End

#SOCIAL
Name        miss~
CharNoArg   Your heart pines for a special someone that you miss so much. Awwww.~
OthersNoArg $n's heart pines for a special someone $e misses so much. Awwwww.~
CharFound   You tell $N that your heart has been aching cuz you've missed $M so much. Awww.~
OthersFound $n tells $N that $s heart has been aching cuz $e missed $M so much. Awww.~
VictFound   $n tells you that $s heart has been aching cuz $e missed you so much. Awww.~
End

#SOCIAL
